@relation marioData

@attribute observation0-0 numeric
@attribute observation0-1 numeric
@attribute observation0-2 numeric
@attribute observation0-3 numeric
@attribute observation0-4 numeric
@attribute observation0-5 numeric
@attribute observation0-6 numeric
@attribute observation0-7 numeric
@attribute observation0-8 numeric
@attribute observation0-9 numeric
@attribute observation0-10 numeric
@attribute observation0-11 numeric
@attribute observation0-12 numeric
@attribute observation0-13 numeric
@attribute observation0-14 numeric
@attribute observation0-15 numeric
@attribute observation0-16 numeric
@attribute observation0-17 numeric
@attribute observation0-18 numeric
@attribute observation1-0 numeric
@attribute observation1-1 numeric
@attribute observation1-2 numeric
@attribute observation1-3 numeric
@attribute observation1-4 numeric
@attribute observation1-5 numeric
@attribute observation1-6 numeric
@attribute observation1-7 numeric
@attribute observation1-8 numeric
@attribute observation1-9 numeric
@attribute observation1-10 numeric
@attribute observation1-11 numeric
@attribute observation1-12 numeric
@attribute observation1-13 numeric
@attribute observation1-14 numeric
@attribute observation1-15 numeric
@attribute observation1-16 numeric
@attribute observation1-17 numeric
@attribute observation1-18 numeric
@attribute observation2-0 numeric
@attribute observation2-1 numeric
@attribute observation2-2 numeric
@attribute observation2-3 numeric
@attribute observation2-4 numeric
@attribute observation2-5 numeric
@attribute observation2-6 numeric
@attribute observation2-7 numeric
@attribute observation2-8 numeric
@attribute observation2-9 numeric
@attribute observation2-10 numeric
@attribute observation2-11 numeric
@attribute observation2-12 numeric
@attribute observation2-13 numeric
@attribute observation2-14 numeric
@attribute observation2-15 numeric
@attribute observation2-16 numeric
@attribute observation2-17 numeric
@attribute observation2-18 numeric
@attribute observation3-0 numeric
@attribute observation3-1 numeric
@attribute observation3-2 numeric
@attribute observation3-3 numeric
@attribute observation3-4 numeric
@attribute observation3-5 numeric
@attribute observation3-6 numeric
@attribute observation3-7 numeric
@attribute observation3-8 numeric
@attribute observation3-9 numeric
@attribute observation3-10 numeric
@attribute observation3-11 numeric
@attribute observation3-12 numeric
@attribute observation3-13 numeric
@attribute observation3-14 numeric
@attribute observation3-15 numeric
@attribute observation3-16 numeric
@attribute observation3-17 numeric
@attribute observation3-18 numeric
@attribute observation4-0 numeric
@attribute observation4-1 numeric
@attribute observation4-2 numeric
@attribute observation4-3 numeric
@attribute observation4-4 numeric
@attribute observation4-5 numeric
@attribute observation4-6 numeric
@attribute observation4-7 numeric
@attribute observation4-8 numeric
@attribute observation4-9 numeric
@attribute observation4-10 numeric
@attribute observation4-11 numeric
@attribute observation4-12 numeric
@attribute observation4-13 numeric
@attribute observation4-14 numeric
@attribute observation4-15 numeric
@attribute observation4-16 numeric
@attribute observation4-17 numeric
@attribute observation4-18 numeric
@attribute observation5-0 numeric
@attribute observation5-1 numeric
@attribute observation5-2 numeric
@attribute observation5-3 numeric
@attribute observation5-4 numeric
@attribute observation5-5 numeric
@attribute observation5-6 numeric
@attribute observation5-7 numeric
@attribute observation5-8 numeric
@attribute observation5-9 numeric
@attribute observation5-10 numeric
@attribute observation5-11 numeric
@attribute observation5-12 numeric
@attribute observation5-13 numeric
@attribute observation5-14 numeric
@attribute observation5-15 numeric
@attribute observation5-16 numeric
@attribute observation5-17 numeric
@attribute observation5-18 numeric
@attribute observation6-0 numeric
@attribute observation6-1 numeric
@attribute observation6-2 numeric
@attribute observation6-3 numeric
@attribute observation6-4 numeric
@attribute observation6-5 numeric
@attribute observation6-6 numeric
@attribute observation6-7 numeric
@attribute observation6-8 numeric
@attribute observation6-9 numeric
@attribute observation6-10 numeric
@attribute observation6-11 numeric
@attribute observation6-12 numeric
@attribute observation6-13 numeric
@attribute observation6-14 numeric
@attribute observation6-15 numeric
@attribute observation6-16 numeric
@attribute observation6-17 numeric
@attribute observation6-18 numeric
@attribute observation7-0 numeric
@attribute observation7-1 numeric
@attribute observation7-2 numeric
@attribute observation7-3 numeric
@attribute observation7-4 numeric
@attribute observation7-5 numeric
@attribute observation7-6 numeric
@attribute observation7-7 numeric
@attribute observation7-8 numeric
@attribute observation7-9 numeric
@attribute observation7-10 numeric
@attribute observation7-11 numeric
@attribute observation7-12 numeric
@attribute observation7-13 numeric
@attribute observation7-14 numeric
@attribute observation7-15 numeric
@attribute observation7-16 numeric
@attribute observation7-17 numeric
@attribute observation7-18 numeric
@attribute observation8-0 numeric
@attribute observation8-1 numeric
@attribute observation8-2 numeric
@attribute observation8-3 numeric
@attribute observation8-4 numeric
@attribute observation8-5 numeric
@attribute observation8-6 numeric
@attribute observation8-7 numeric
@attribute observation8-8 numeric
@attribute observation8-9 numeric
@attribute observation8-10 numeric
@attribute observation8-11 numeric
@attribute observation8-12 numeric
@attribute observation8-13 numeric
@attribute observation8-14 numeric
@attribute observation8-15 numeric
@attribute observation8-16 numeric
@attribute observation8-17 numeric
@attribute observation8-18 numeric
@attribute observation9-0 numeric
@attribute observation9-1 numeric
@attribute observation9-2 numeric
@attribute observation9-3 numeric
@attribute observation9-4 numeric
@attribute observation9-5 numeric
@attribute observation9-6 numeric
@attribute observation9-7 numeric
@attribute observation9-8 numeric
@attribute observation9-9 numeric
@attribute observation9-10 numeric
@attribute observation9-11 numeric
@attribute observation9-12 numeric
@attribute observation9-13 numeric
@attribute observation9-14 numeric
@attribute observation9-15 numeric
@attribute observation9-16 numeric
@attribute observation9-17 numeric
@attribute observation9-18 numeric
@attribute observation10-0 numeric
@attribute observation10-1 numeric
@attribute observation10-2 numeric
@attribute observation10-3 numeric
@attribute observation10-4 numeric
@attribute observation10-5 numeric
@attribute observation10-6 numeric
@attribute observation10-7 numeric
@attribute observation10-8 numeric
@attribute observation10-9 numeric
@attribute observation10-10 numeric
@attribute observation10-11 numeric
@attribute observation10-12 numeric
@attribute observation10-13 numeric
@attribute observation10-14 numeric
@attribute observation10-15 numeric
@attribute observation10-16 numeric
@attribute observation10-17 numeric
@attribute observation10-18 numeric
@attribute observation11-0 numeric
@attribute observation11-1 numeric
@attribute observation11-2 numeric
@attribute observation11-3 numeric
@attribute observation11-4 numeric
@attribute observation11-5 numeric
@attribute observation11-6 numeric
@attribute observation11-7 numeric
@attribute observation11-8 numeric
@attribute observation11-9 numeric
@attribute observation11-10 numeric
@attribute observation11-11 numeric
@attribute observation11-12 numeric
@attribute observation11-13 numeric
@attribute observation11-14 numeric
@attribute observation11-15 numeric
@attribute observation11-16 numeric
@attribute observation11-17 numeric
@attribute observation11-18 numeric
@attribute observation12-0 numeric
@attribute observation12-1 numeric
@attribute observation12-2 numeric
@attribute observation12-3 numeric
@attribute observation12-4 numeric
@attribute observation12-5 numeric
@attribute observation12-6 numeric
@attribute observation12-7 numeric
@attribute observation12-8 numeric
@attribute observation12-9 numeric
@attribute observation12-10 numeric
@attribute observation12-11 numeric
@attribute observation12-12 numeric
@attribute observation12-13 numeric
@attribute observation12-14 numeric
@attribute observation12-15 numeric
@attribute observation12-16 numeric
@attribute observation12-17 numeric
@attribute observation12-18 numeric
@attribute observation13-0 numeric
@attribute observation13-1 numeric
@attribute observation13-2 numeric
@attribute observation13-3 numeric
@attribute observation13-4 numeric
@attribute observation13-5 numeric
@attribute observation13-6 numeric
@attribute observation13-7 numeric
@attribute observation13-8 numeric
@attribute observation13-9 numeric
@attribute observation13-10 numeric
@attribute observation13-11 numeric
@attribute observation13-12 numeric
@attribute observation13-13 numeric
@attribute observation13-14 numeric
@attribute observation13-15 numeric
@attribute observation13-16 numeric
@attribute observation13-17 numeric
@attribute observation13-18 numeric
@attribute observation14-0 numeric
@attribute observation14-1 numeric
@attribute observation14-2 numeric
@attribute observation14-3 numeric
@attribute observation14-4 numeric
@attribute observation14-5 numeric
@attribute observation14-6 numeric
@attribute observation14-7 numeric
@attribute observation14-8 numeric
@attribute observation14-9 numeric
@attribute observation14-10 numeric
@attribute observation14-11 numeric
@attribute observation14-12 numeric
@attribute observation14-13 numeric
@attribute observation14-14 numeric
@attribute observation14-15 numeric
@attribute observation14-16 numeric
@attribute observation14-17 numeric
@attribute observation14-18 numeric
@attribute observation15-0 numeric
@attribute observation15-1 numeric
@attribute observation15-2 numeric
@attribute observation15-3 numeric
@attribute observation15-4 numeric
@attribute observation15-5 numeric
@attribute observation15-6 numeric
@attribute observation15-7 numeric
@attribute observation15-8 numeric
@attribute observation15-9 numeric
@attribute observation15-10 numeric
@attribute observation15-11 numeric
@attribute observation15-12 numeric
@attribute observation15-13 numeric
@attribute observation15-14 numeric
@attribute observation15-15 numeric
@attribute observation15-16 numeric
@attribute observation15-17 numeric
@attribute observation15-18 numeric
@attribute observation16-0 numeric
@attribute observation16-1 numeric
@attribute observation16-2 numeric
@attribute observation16-3 numeric
@attribute observation16-4 numeric
@attribute observation16-5 numeric
@attribute observation16-6 numeric
@attribute observation16-7 numeric
@attribute observation16-8 numeric
@attribute observation16-9 numeric
@attribute observation16-10 numeric
@attribute observation16-11 numeric
@attribute observation16-12 numeric
@attribute observation16-13 numeric
@attribute observation16-14 numeric
@attribute observation16-15 numeric
@attribute observation16-16 numeric
@attribute observation16-17 numeric
@attribute observation16-18 numeric
@attribute observation17-0 numeric
@attribute observation17-1 numeric
@attribute observation17-2 numeric
@attribute observation17-3 numeric
@attribute observation17-4 numeric
@attribute observation17-5 numeric
@attribute observation17-6 numeric
@attribute observation17-7 numeric
@attribute observation17-8 numeric
@attribute observation17-9 numeric
@attribute observation17-10 numeric
@attribute observation17-11 numeric
@attribute observation17-12 numeric
@attribute observation17-13 numeric
@attribute observation17-14 numeric
@attribute observation17-15 numeric
@attribute observation17-16 numeric
@attribute observation17-17 numeric
@attribute observation17-18 numeric
@attribute observation18-0 numeric
@attribute observation18-1 numeric
@attribute observation18-2 numeric
@attribute observation18-3 numeric
@attribute observation18-4 numeric
@attribute observation18-5 numeric
@attribute observation18-6 numeric
@attribute observation18-7 numeric
@attribute observation18-8 numeric
@attribute observation18-9 numeric
@attribute observation18-10 numeric
@attribute observation18-11 numeric
@attribute observation18-12 numeric
@attribute observation18-13 numeric
@attribute observation18-14 numeric
@attribute observation18-15 numeric
@attribute observation18-16 numeric
@attribute observation18-17 numeric
@attribute observation18-18 numeric
@attribute marioMode { fire, large , small }
@attribute isMarioOnGround { false , true }
@attribute isMarioAbleToJump { false , true }
@attribute isMarioAbleToShoot { false , true }
@attribute isMarioCarrying { false , true }
@attribute MarioAction {Idle, IdleJump, Down, WalkingRight, RunningRight, WalkingRightJump, RunningRightJump, WalkingLeft, RunningLeft, WalkingLeftJump, RunningLeftJump}

@data
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, fire, true, true, true, false, WalkingRight
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, fire, true, true, true, false, WalkingRight
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, fire, true, true, true, false, WalkingRight
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, fire, true, true, true, false, RunningRight
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, fire, true, true, false, false, RunningRight
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, fire, true, true, false, false, RunningRight
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, fire, true, true, false, false, RunningRight
